mean_accel_x,mean_accel_y,mean_accel_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_accel_x,std_accel_y,std_accel_z,std_gyro_x,std_gyro_y,std_gyro_z,max_accel_x,max_accel_y,max_accel_z,max_gyro_x,max_gyro_y,max_gyro_z,min_accel_x,min_accel_y,min_accel_z,min_gyro_x,min_gyro_y,min_gyro_z,mean_speed,pothole
-0.09366853880614438,-0.004697076056653371,9.923004019275787,-0.011288442191372991,0.008430437033225604,0.023588670418933498,0.2708805095770927,0.187119024263722,0.28268099039985795,0.056134237332319925,0.036878579278260916,0.04810481244053869,0.3813931431519976,0.24255519085308355,10.390504890259681,0.10066907196498545,0.07405750856494846,0.14176692274013902,-0.6013349460749017,-0.3197289116543982,9.486626999603873,-0.09147998473981538,-0.03767223968395183,-0.04691680101591125,44.18233262119883,0
0.014274257743370284,0.06333715358108857,9.768763508491627,0.01123903803682715,-0.02377617175362548,-0.00018475364335952398,0.2364278811891828,0.17744445411664375,0.2612435280353925,0.04217856943844354,0.040920227563613416,0.03573143298514402,0.5059778495889228,0.24998955756832142,10.129966525287827,0.08491064789001859,0.07621954217600736,0.04878116284434734,-0.3837982969858332,-0.2554747825167312,9.15618706862981,-0.04575756306877545,-0.07581395009371658,-0.059578878404685134,43.08936710671814,0
-0.038340071031659664,-0.050660802759147104,9.769320147273081,-0.011891149114344149,0.003392082660612153,8.208099948079189e-05,0.23329856043384126,0.22520674405273516,0.29488501957563396,0.05598561775998247,0.03876695888425454,0.05508332635369604,0.24562602684972165,0.2924567897669419,10.244265271630166,0.03712755637180345,0.05560451850499909,0.07443188100781861,-0.45611051522177254,-0.49767579798704703,9.399808675799559,-0.17342705808514025,-0.07177329244895218,-0.11033490495798248,47.86949633633848,0
-0.008433993682250101,-0.0019158495785522103,9.692266493596028,-0.005280943913390637,0.010876513252791353,0.012503588222600951,0.15650812987515308,0.20188261460603615,0.3301024879749711,0.04573095913241267,0.06561948443389157,0.05349131911621466,0.22147458019511418,0.3085206593566168,10.409474839543776,0.04194605974275164,0.13436433390325905,0.09322925526136101,-0.3330414829293922,-0.3226697626607935,9.333654438879337,-0.11504259110205511,-0.08956704728980028,-0.10116241393644775,39.94408449352486,0
0.003589841701416857,-0.025894875887637586,9.7366056710411,-0.01059473109413619,-0.01160759513044275,-0.000999796405261745,0.21500682000176072,0.16266190957588933,0.1808551867996573,0.04647653681500104,0.07741220769856988,0.04998791860794573,0.40001975843996923,0.2268739127879984,10.081668013303743,0.06941581466618572,0.10889623175580071,0.06582159582582688,-0.22434675659923375,-0.3165332559068654,9.499950835397852,-0.08142219896931564,-0.13779417199252542,-0.09842719399744727,44.68572718938002,0
-0.029033220660583565,0.060632630550931224,9.851700845963911,-0.005805284770562257,0.02013723825663914,-0.020151700162482973,0.25370911493845155,0.1286996967423515,0.3937174818331868,0.03871517752184204,0.061042358349588356,0.02394700264263623,0.3649204576293345,0.27130795905268695,10.29664531957414,0.05883596460943711,0.14537120661105135,0.02330694588361315,-0.34742710712716385,-0.21357567158491633,9.268532386893579,-0.0919455227367397,-0.0846662785371321,-0.06858808280612934,49.59975950374322,0
-0.04174540680593734,-0.007725662599928501,9.901122400089562,0.013842076118878444,-0.012580886262721419,-0.023888859145163206,0.1511889549423001,0.15710190299153767,0.38074616138231376,0.06201234310367364,0.038539738592430955,0.039232928989171835,0.20071999839764226,0.22525980434049325,10.409035549355364,0.14345858997178215,0.05902850902190863,0.016872076275956088,-0.3257688736869569,-0.3598176242186343,9.229837503959207,-0.06958246550440536,-0.055352995374220726,-0.0828912410673336,41.60658571306618,0
-0.025334330219296507,-0.029505168562465173,9.808070064745394,-0.02795568989515862,0.015394670319933513,-0.018496662873013117,0.22627580183850496,0.24374622019090192,0.2750314164106139,0.024327560722244297,0.04098877840015451,0.0503925618615683,0.3405366981094904,0.3191228786867893,10.278425862581699,0.010352829693687653,0.0581564911018169,0.07080623871358227,-0.46196315280086475,-0.38194182573386587,9.349308589594902,-0.08099772860463711,-0.07310260202069736,-0.11444592004434398,46.6252763416889,0
0.10116962176185698,-0.03121942730260574,9.736651006353995,-0.001605915642127098,0.017185473464095834,-0.022361172602173844,0.1664407537293242,0.1904639403589617,0.38007330437715214,0.05126952214352011,0.048808576115954495,0.04944534776041999,0.2940791503783697,0.2326983431500117,10.402868032310483,0.07209938643821269,0.09915900147788227,0.05367503911714109,-0.21715557158470813,-0.42864764876660744,9.029125130329998,-0.08297928481174552,-0.0614548549035595,-0.075756258872472,48.551803609092886,0
0.0370530129682776,-0.1382743298138278,9.829115861996073,-0.013381854796459198,-0.01011540812767143,-0.010731738852756193,0.21064561845859464,0.2390368950149532,0.35403072277107,0.05285790346557849,0.04821300301586304,0.04566873225978243,0.3217169968580909,0.2112699388755603,10.411318200096156,0.0785326502316064,0.05968810161592051,0.05068054843429296,-0.34980396375811584,-0.5746835745322114,9.174741067236518,-0.08183834336574725,-0.07428972365690488,-0.09882202662511125,48.13826249161311,0
